Player,GP,TOI,Goals,Total_Assists,First_Assists,Second_Assists,Total_Points,IPP,Shots,SH,ixG,iCF,iFF,iSCF,iHDCF,Rush_Attempts,Rebounds_Created,PIM,Total_Penalties,Minor,Major,Misconduct,Penalties_Drawn,Giveaways,Takeaways,Hits,Hits_Taken,Shots_Blocked,TOI_GP,Goals_60,Total_Assists_60,First_Assists_60,Second_Assists_60,Total_Points_60,Shots_60,ixG_60,iCF_60,iFF_60,iSCF_60,iHDCF_60,Rush_Attempts_60,Rebounds_Created_60,PIM_60,Penalties_Drawn_60,Giveaways_60,Takeaways_60,Hits_60,Hits_Taken_60,Shots_Blocked_60,HDCA,CF1,GF1,GF_60,GA_60,HDCF,HDCF1,xGF,xGA,Off_Zone_Starts,Neu_Zone_Starts,Def_Zone_Starts,Off_Zone_Start_Pct,SF_60,SA_60,SF_Pct,HDCF_60,HDCA_60,Def_Zone_Start_Pct
Riley Stillman,52,783.200012207031,2,10,7,3,12,40,49,4.07999992370605,2.07999992370605,117,73,24,6,0,2,36,12,8,4,0,13,29,11,122,68,67,15.0615386962891,0.150000005960464,0.769999980926514,0.540000021457672,0.230000004172325,0.920000016689301,3.75,0.159999996423721,8.96000003814697,5.59000015258789,1.8400000333786,0.46000000834465,0,0.150000005960464,2.75999999046326,1,2.22000002861023,0.839999973773956,9.35000038146973,5.21000003814697,5.13000011444092,183,39.1399993896484,40.5400009155273,2.29999995231628,3.36999988555908,122,40,27.0699996948242,44.4700012207031,92,157,98,48.4199981689453,24.8199996948242,38.9199981689453,38.939998626709,9.35000038146973,14.0200004577637,51.5789473684211
Bowen Byram,30,564.233337402344,5,12,6,6,17,53.1300010681152,49,10.1999998092651,2.76999998092651,102,72,40,6,2,6,12,6,6,0,0,2,11,14,53,70,26,18.8077774047852,0.529999971389771,1.27999997138977,0.639999985694885,0.639999985694885,1.80999994277954,5.21000003814697,0.28999999165535,10.8500003814697,7.65999984741211,4.25,0.639999985694885,0.209999993443489,0.639999985694885,1.27999997138977,0.209999993443489,1.16999995708466,1.49000000953674,5.6399998664856,7.44000005722046,2.75999999046326,116,54.2900009155273,56.1399993896484,3.40000009536743,2.66000008583069,99,46.0499992370605,25.2299995422363,23.1100006103516,84,128,67,55.6300010681152,33.5,29.8799991607666,52.8499984741211,10.5299997329712,12.3400001525879,44.3708609271523
Cam York,30,572.433349609375,3,7,5,2,10,40,33,9.09000015258789,1.5900000333786,72,46,16,2,0,6,6,3,3,0,0,3,12,5,20,54,40,19.081111907959,0.310000002384186,0.730000019073486,0.519999980926514,0.209999993443489,1.04999995231628,3.46000003814697,0.170000001788139,7.55000019073486,4.82000017166138,1.67999994754791,0.209999993443489,0,0.629999995231628,0.629999995231628,0.310000002384186,1.25999999046326,0.519999980926514,2.09999990463257,5.65999984741211,4.19000005722046,89,51.5400009155273,40.9799995422363,2.61999988555908,3.76999998092651,113,55.939998626709,29.9400005340576,25.3899993896484,92,117,72,56.0999984741211,30.9200000762939,30.5,50.3400001525879,11.8400001525879,9.32999992370605,43.9024390243902
Simon Benoit,53,746.900024414063,1,4,1,3,5,20.8299999237061,45,2.22000002861023,1.79999995231628,87,64,21,3,4,3,22,8,6,2,0,3,21,7,168,89,39,14.0924530029297,0.0799999982118607,0.319999992847443,0.0799999982118607,0.239999994635582,0.400000005960464,3.60999989509583,0.140000000596046,6.98999977111816,5.1399998664856,1.69000005722046,0.239999994635582,0.319999992847443,0.239999994635582,1.76999998092651,0.239999994635582,1.69000005722046,0.560000002384186,13.5,7.15000009536743,3.13000011444092,138,43.2200012207031,41.3800010681152,1.92999994754791,2.73000001907349,134,49.2599983215332,29.0699996948242,36.6699981689453,86,132,86,50,26.1100006103516,35.5900001525879,42.3199996948242,10.7600002288818,11.0900001525879,50
Lucas Carlsson,40,508.450012207031,3,6,3,3,9,34.6199989318848,41,7.32000017166138,2.24000000953674,85,58,38,7,1,7,10,5,5,0,0,1,12,7,39,54,29,12.7112503051758,0.349999994039536,0.709999978542328,0.349999994039536,0.349999994039536,1.05999994277954,4.84000015258789,0.259999990463257,10.0299997329712,6.84000015258789,4.48000001907349,0.829999983310699,0.119999997317791,0.829999983310699,1.17999994754791,0.119999997317791,1.41999995708466,0.829999983310699,4.59999990463257,6.36999988555908,3.42000007629395,101,55.7000007629395,54.1699981689453,3.0699999332428,2.59999990463257,123,54.9099998474121,27.9599990844727,22.6499996185303,102,129,44,69.8600006103516,36.5800018310547,30.9200000762939,54.2000007629395,14.5100002288818,11.9200000762939,30.1369863013699
Gavin Bayreuther,43,561.416687011719,0,8,3,5,8,27.5900001525879,44,0,1.60000002384186,85,65,14,1,0,4,22,8,6,2,0,6,12,12,50,70,45,13.0562019348145,0,0.850000023841858,0.319999992847443,0.529999971389771,0.850000023841858,4.69999980926514,0.170000001788139,9.07999992370605,6.94999980926514,1.5,0.109999999403954,0,0.430000007152557,2.34999990463257,0.639999985694885,1.27999997138977,1.27999997138977,5.34000015258789,7.48000001907349,4.80999994277954,116,47.0900001525879,48.3300018310547,3.09999990463257,3.30999994277954,76,39.5800018310547,22.6200008392334,26.2700004577637,69,126,58,54.3300018310547,29.2800006866455,34.4099998474121,45.9700012207031,8.11999988555908,12.3999996185303,45.6692913385827
Dean Kukan,41,667.966674804688,3,8,1,7,11,33.3300018310547,41,7.32000017166138,2.40000009536743,76,56,23,8,3,4,16,7,7,0,0,5,14,9,43,46,39,16.2918701171875,0.270000010728836,0.720000028610229,0.0900000035762787,0.629999995231628,0.990000009536743,3.6800000667572,0.219999998807907,6.82999992370605,5.03000020980835,2.0699999332428,0.720000028610229,0.270000010728836,0.360000014305115,1.44000005722046,0.449999988079071,1.25999999046326,0.810000002384186,3.85999989509583,4.13000011444092,3.5,162,46.6800003051758,45.8300018310547,2.96000003814697,3.5,104,39.0999984741211,25.6200008392334,34.9900016784668,68,127,105,39.310001373291,29.2800006866455,35.2999992370605,45.3400001525879,9.34000015258789,14.5500001907349,60.6936416184971
Jordie Benn,39,584.200012207031,1,7,4,3,8,26.6700000762939,37,2.70000004768372,1.27999997138977,77,54,15,1,3,3,10,5,5,0,0,0,15,6,51,46,41,14.9794874191284,0.100000001490116,0.720000028610229,0.409999996423721,0.310000002384186,0.819999992847443,3.79999995231628,0.129999995231628,7.90999984741211,5.55000019073486,1.53999996185303,0.100000001490116,0.310000002384186,0.310000002384186,1.02999997138977,0,1.53999996185303,0.620000004768372,5.23999977111816,4.71999979019165,4.21000003814697,108,44.1300010681152,48.3899993896484,3.07999992370605,3.28999996185303,81,42.8600006103516,20.4500007629395,24.9099998474121,79,133,83,48.7700004577637,27.1100006103516,34.6100006103516,43.9300003051758,8.31999969482422,11.0900001525879,51.2345679012346
Jaycob Megna,44,841.299987792969,2,6,3,3,8,28.5699996948242,40,5,1.47000002861023,84,51,34,3,6,8,16,8,8,0,0,2,23,18,71,68,92,19.120454788208,0.140000000596046,0.430000007152557,0.209999993443489,0.209999993443489,0.569999992847443,2.84999990463257,0.100000001490116,5.98999977111816,3.64000010490417,2.42000007629395,0.209999993443489,0.430000007152557,0.569999992847443,1.13999998569489,0.140000000596046,1.63999998569489,1.27999997138977,5.05999994277954,4.84999990463257,6.55999994277954,165,43.1300010681152,45.1599998474121,2,2.42000007629395,160,49.2299995422363,33.5400009155273,42,78,166,171,31.3299999237061,27.7399997711182,31.5200004577637,46.810001373291,11.4099998474121,11.7700004577637,68.6746987951807
Braden Schneider,43,665.483337402344,2,9,3,6,11,42.310001373291,25,8,1.4099999666214,65,42,17,3,1,2,9,3,2,1,0,3,20,7,60,95,52,15.4763565063477,0.180000007152557,0.810000002384186,0.270000010728836,0.540000021457672,0.990000009536743,2.25,0.129999995231628,5.8600001335144,3.78999996185303,1.52999997138977,0.270000010728836,0.0900000035762787,0.180000007152557,0.810000002384186,0.270000010728836,1.79999995231628,0.629999995231628,5.40999984741211,8.56999969482422,4.69000005722046,129,41.2799987792969,55.3199996948242,2.33999991416931,1.88999998569489,108,45.5699996948242,21.0499992370605,30.1800003051758,65,107,61,51.5900001525879,22.5400009155273,31.3799991607666,41.810001373291,9.73999977111816,11.6300001144409,48.4126984126984
Brendan Smith,45,626.316650390625,4,4,2,2,8,32,63,6.34999990463257,2.75,128,86,26,2,1,7,36,15,13,2,0,11,13,12,73,72,40,13.9181480407715,0.379999995231628,0.379999995231628,0.189999997615814,0.189999997615814,0.769999980926514,6.03999996185303,0.259999990463257,12.2600002288818,8.23999977111816,2.49000000953674,0.189999997615814,0.100000001490116,0.670000016689301,3.45000004768372,1.04999995231628,1.25,1.14999997615814,6.98999977111816,6.90000009536743,3.82999992370605,125,55.8199996948242,51.0200004577637,2.39000010490417,2.29999995231628,133,51.5499992370605,30.9200000762939,26.75,85,115,83,50.5999984741211,31.1299991607666,23.8500003814697,56.6199989318848,12.7399997711182,11.9700002670288,49.4047619047619
Dylan Coghlan,59,837.816650390625,3,10,4,6,13,40.6300010681152,108,2.77999997138977,4.6399998664856,218,157,53,7,4,14,18,9,9,0,0,7,28,20,62,72,61,14.2002820968628,0.209999993443489,0.720000028610229,0.28999999165535,0.430000007152557,0.930000007152557,7.73000001907349,0.330000013113022,15.6099996566772,11.2399997711182,3.79999995231628,0.5,0.28999999165535,1,1.28999996185303,0.5,2.00999999046326,1.42999994754791,4.44000005722046,5.15999984741211,4.36999988555908,159,54.2999992370605,49.2299995422363,2.28999996185303,2.35999989509583,166,51.0800018310547,39.1599998474121,33.3699989318848,130,179,99,56.7700004577637,34.3800010681152,29.2900009155273,53.9900016784668,11.8900003433228,11.3900003433228,43.2314410480349
Michael Del Zotto,26,474.666656494141,3,10,4,6,13,46.4300003051758,35,8.56999969482422,1.12999999523163,81,51,14,1,0,2,4,2,2,0,0,0,17,5,42,32,34,18.2564105987549,0.379999995231628,1.25999999046326,0.509999990463257,0.759999990463257,1.63999998569489,4.42000007629395,0.140000000596046,10.2399997711182,6.44999980926514,1.76999998092651,0.129999995231628,0,0.25,0.509999990463257,0,2.15000009536743,0.629999995231628,5.30999994277954,4.03999996185303,4.30000019073486,80,48.2000007629395,46.6699981689453,3.53999996185303,4.03999996185303,91,53.2200012207031,19.5400009155273,22.0699996948242,53,101,67,44.1699981689453,28.3099994659424,31.4699993133545,47.3600006103516,11.5,10.1099996566772,55.8333333333333
Zach Bogosian,48,737.400024414063,3,5,2,3,8,34.7799987792969,60,5,2.52999997138977,108,76,37,5,9,7,53,18,14,3,1,5,16,7,114,60,34,15.3625001907349,0.239999994635582,0.409999996423721,0.159999996423721,0.239999994635582,0.649999976158142,4.88000011444092,0.209999993443489,8.78999996185303,6.17999982833862,3.00999999046326,0.409999996423721,0.730000019073486,0.569999992847443,4.30999994277954,0.409999996423721,1.29999995231628,0.569999992847443,9.27999973297119,4.88000011444092,2.76999998092651,132,46.0200004577637,51.1100006103516,1.87000000476837,1.78999996185303,138,51.1100006103516,29.4400005340576,32.2400016784668,80,140,88,47.6199989318848,26.1200008392334,32.7099990844727,44.4000015258789,11.2299995422363,10.7399997711182,52.3809523809524
Jordan Oesterle,45,822.916687011719,2,6,4,2,8,27.5900001525879,63,3.17000007629395,2.00999999046326,101,77,28,0,1,2,4,2,2,0,0,0,17,6,27,82,44,18.287036895752,0.150000005960464,0.439999997615814,0.28999999165535,0.150000005960464,0.579999983310699,4.59000015258789,0.150000005960464,7.3600001335144,5.6100001335144,2.03999996185303,0,0.0700000002980232,0.150000005960464,0.28999999165535,0,1.24000000953674,0.439999997615814,1.97000002861023,5.98000001907349,3.21000003814697,176,44.75,36.7099990844727,2.10999989509583,3.65000009536743,114,39.310001373291,28.6900005340576,42.5099983215332,80,139,110,42.1100006103516,27.5599994659424,34.0499992370605,44.7299995422363,8.3100004196167,12.8299999237061,57.8947368421053
Gustav Lindstrom,63,1015.11663818359,1,12,3,9,13,39.3899993896484,41,2.44000005722046,1.28999996185303,79,51,21,4,1,6,22,11,11,0,0,5,23,9,59,82,77,16.1129627227783,0.0599999986588955,0.709999978542328,0.180000007152557,0.529999971389771,0.769999980926514,2.42000007629395,0.0799999982118607,4.67000007629395,3.00999999046326,1.24000000953674,0.239999994635582,0.0599999986588955,0.349999994039536,1.29999995231628,0.300000011920929,1.36000001430511,0.529999971389771,3.49000000953674,4.84999990463257,4.55000019073486,225,42.8600006103516,37.9300003051758,1.95000004768372,3.19000005722046,162,41.8600006103516,36.3800010681152,48.2099990844727,115,188,168,40.6399993896484,26.2999992370605,32.1500015258789,44.9900016784668,9.57999992370605,13.3000001907349,59.3639575971731
Marc-Edouard Vlasic,75,1140.83337402344,3,11,5,6,14,50,63,4.76000022888184,2.6800000667572,145,99,48,10,15,8,18,9,9,0,0,6,31,17,54,87,90,15.2111110687256,0.159999996423721,0.579999983310699,0.259999990463257,0.319999992847443,0.740000009536743,3.30999994277954,0.140000000596046,7.63000011444092,5.21000003814697,2.51999998092651,0.529999971389771,0.790000021457672,0.419999986886978,0.949999988079071,0.319999992847443,1.62999999523163,0.889999985694885,2.83999991416931,4.57999992370605,4.73000001907349,216,42.25,33.7299995422363,1.47000002861023,2.89000010490417,184,46,37.3800010681152,50.6199989318848,125,205,176,41.5299987792969,24.6700000762939,29.9300003051758,45.1800003051758,9.68000030517578,11.3599996566772,58.4717607973422
Urho Vaakanainen,29,560.233337402344,0,6,4,2,6,20.6900005340576,27,0,0.879999995231628,55,38,13,1,0,0,10,5,5,0,0,4,8,7,27,41,28,19.3183898925781,0,0.639999985694885,0.430000007152557,0.209999993443489,0.639999985694885,2.89000010490417,0.0900000035762787,5.8899998664856,4.07000017166138,1.38999998569489,0.109999999403954,0,0,1.07000005245209,0.430000007152557,0.860000014305115,0.75,2.89000010490417,4.3899998664856,3,136,41.9500007629395,44.6199989318848,3.10999989509583,3.85999989509583,89,39.560001373291,21.2999992370605,31.1000003814697,61,103,88,40.939998626709,26.7700004577637,33.8400001525879,44.1699981689453,9.52999973297119,14.5699996948242,59.0604026845638
Nicolas Meloche,50,843.783325195313,2,5,1,4,7,25,36,5.55999994277954,1.61000001430511,94,52,29,5,4,11,39,17,16,1,0,9,26,17,158,68,54,16.8756675720215,0.140000000596046,0.360000014305115,0.0700000002980232,0.280000001192093,0.5,2.55999994277954,0.109999999403954,6.67999982833862,3.70000004768372,2.05999994277954,0.360000014305115,0.280000001192093,0.779999971389771,2.76999998092651,0.639999985694885,1.85000002384186,1.21000003814697,11.2399997711182,4.84000015258789,3.83999991416931,172,41.6199989318848,37.3300018310547,1.99000000953674,3.33999991416931,123,41.689998626709,29.0699996948242,38.7999992370605,71,171,164,30.2099990844727,24.6000003814697,31.2199993133545,44.0800018310547,8.75,12.2299995422363,69.7872340425532
Sebastian Aho,36,592.383361816406,2,10,3,7,12,46.1500015258789,34,5.88000011444092,2.08999991416931,76,51,28,4,0,4,10,5,5,0,0,8,27,8,32,49,42,16.4550933837891,0.200000002980232,1.00999999046326,0.300000011920929,0.709999978542328,1.22000002861023,3.44000005722046,0.209999993443489,7.69999980926514,5.17000007629395,2.83999991416931,0.409999996423721,0,0.409999996423721,1.00999999046326,0.810000002384186,2.73000001907349,0.810000002384186,3.24000000953674,4.96000003814697,4.25,121,45.8899993896484,46.4300003051758,2.63000011444092,3.03999996185303,90,42.6500015258789,21.4200000762939,27,88,109,70,55.7000007629395,25.9300003051758,32.2099990844727,44.5999984741211,9.11999988555908,12.2600002288818,44.3037974683544
Sebastian Aho,36,592.383361816406,2,10,3,7,12,46.1500015258789,34,5.88000011444092,2.08999991416931,76,51,28,4,0,4,10,5,5,0,0,8,27,8,32,49,42,16.4550933837891,0.200000002980232,1.00999999046326,0.300000011920929,0.709999978542328,1.22000002861023,3.44000005722046,0.209999993443489,7.69999980926514,5.17000007629395,2.83999991416931,0.409999996423721,0,0.409999996423721,1.00999999046326,0.810000002384186,2.73000001907349,0.810000002384186,3.24000000953674,4.96000003814697,4.25,121,45.8899993896484,46.4300003051758,4.44999980926514,2.73000001907349,90,42.6500015258789,21.4200000762939,27,88,109,70,55.7000007629395,37.4000015258789,27.8199996948242,57.3400001525879,16.2000007629395,10.9399995803833,44.3037974683544
Kevin Connauton,39,509.983337402344,1,2,1,1,3,13.6400003433228,30,3.32999992370605,1.3400000333786,67,39,21,6,1,3,4,2,2,0,0,1,16,6,74,61,32,13.0764961242676,0.119999997317791,0.239999994635582,0.119999997317791,0.119999997317791,0.349999994039536,3.52999997138977,0.159999996423721,7.88000011444092,4.59000015258789,2.47000002861023,0.709999978542328,0.119999997317791,0.349999994039536,0.469999998807907,0.119999997317791,1.87999999523163,0.709999978542328,8.71000003814697,7.17999982833862,3.75999999046326,112,45.560001373291,44.9000015258789,2.58999991416931,3.1800000667572,94,45.6300010681152,21.3899993896484,26.2900009155273,63,84,51,55.2599983215332,31.7700004577637,40.2400016784668,44.1199989318848,11.0600004196167,13.1800003051758,44.7368421052632
Nick Seeler,43,562.366638183594,1,2,0,2,3,15,32,3.13000011444092,1.28999996185303,67,48,13,2,1,4,29,10,7,3,0,14,17,4,75,79,67,13.0782947540283,0.109999999403954,0.209999993443489,0,0.209999993443489,0.319999992847443,3.41000008583069,0.140000000596046,7.15000009536743,5.11999988555908,1.38999998569489,0.209999993443489,0.109999999403954,0.430000007152557,3.08999991416931,1.49000000953674,1.80999994277954,0.430000007152557,8,8.43000030517578,7.15000009536743,125,42.6599998474121,43.4799995422363,2.13000011444092,2.76999998092651,77,38.1199989318848,18.3500003814697,28.1900005340576,86,107,90,48.8600006103516,26.9899997711182,33.2900009155273,44.7799987792969,8.22000026702881,13.3400001525879,51.1363636363636
Robert Bortuzzo,73,1002.83331298828,1,5,2,3,6,19.3500003814697,47,2.13000011444092,2.41000008583069,87,68,32,5,2,3,36,15,13,2,0,9,20,8,135,85,98,13.7374429702759,0.0599999986588955,0.300000011920929,0.119999997317791,0.180000007152557,0.360000014305115,2.80999994277954,0.140000000596046,5.21000003814697,4.07000017166138,1.9099999666214,0.300000011920929,0.119999997317791,0.180000007152557,2.15000009536743,0.540000021457672,1.20000004768372,0.479999989271164,8.07999992370605,5.09000015258789,5.8600001335144,223,42.1199989318848,36.9000015258789,1.85000002384186,3.17000007629395,158,41.4700012207031,39.310001373291,53.439998626709,85,190,226,27.3299999237061,25.4300003051758,31.7099990844727,44.5,9.44999980926514,13.3400001525879,72.6688102893891
William Lagesson,33,415.149993896484,0,5,0,5,5,26.3199996948242,33,0,0.910000026226044,70,39,15,2,0,4,13,5,4,1,0,1,21,5,40,65,20,12.5803031921387,0,0.720000028610229,0,0.720000028610229,0.720000028610229,4.76999998092651,0.129999995231628,10.1199998855591,5.6399998664856,2.17000007629395,0.28999999165535,0,0.579999983310699,1.87999999523163,0.140000000596046,3.03999996185303,0.720000028610229,5.78000020980835,9.39000034332275,2.89000010490417,76,50.6800003051758,46.3400001525879,2.75,3.1800000667572,77,50.3300018310547,16.2999992370605,19.3999996185303,50,77,44,53.189998626709,29.4799995422363,29.7700004577637,49.7599983215332,11.1300001144409,10.9799995422363,46.8085106382979
Will Butcher,37,607.316650390625,2,6,3,3,8,36.3600006103516,35,5.71000003814697,2.02999997138977,78,60,23,6,4,2,0,0,0,0,0,1,10,1,11,36,32,16.4139633178711,0.200000002980232,0.589999973773956,0.300000011920929,0.300000011920929,0.790000021457672,3.46000003814697,0.200000002980232,7.71000003814697,5.92999982833862,2.26999998092651,0.589999973773956,0.400000005960464,0.200000002980232,0,0.100000001490116,0.990000009536743,0.100000001490116,1.0900000333786,3.55999994277954,3.16000008583069,108,50.2900009155273,44,2.17000007629395,2.76999998092651,94,46.5299987792969,22.2399997711182,24.0100002288818,119,103,55,68.3899993896484,29.7399997711182,31.0200004577637,48.939998626709,9.28999996185303,10.6700000762939,31.6091954022989
Josh Brown,52,739.266662597656,0,6,4,2,6,27.2700004577637,45,0,1.25999999046326,87,63,13,1,1,7,37,11,6,5,0,9,22,9,118,68,62,14.2166662216187,0,0.490000009536743,0.319999992847443,0.159999996423721,0.490000009536743,3.65000009536743,0.100000001490116,7.05999994277954,5.1100001335144,1.05999994277954,0.0799999982118607,0.0799999982118607,0.569999992847443,3,0.730000019073486,1.78999996185303,0.730000019073486,9.57999992370605,5.51999998092651,5.03000020980835,170,41.9599990844727,34.9199981689453,1.78999996185303,3.32999992370605,115,40.3499984741211,25.3799991607666,43.2000007629395,71,151,128,35.6800003051758,27.1900005340576,38.310001373291,41.5099983215332,9.32999992370605,13.8000001907349,64.321608040201
Mark Borowiecki,57,747.816650390625,0,4,2,2,4,19.0499992370605,45,0,1.66999995708466,91,67,22,6,2,2,151,37,18,15,4,29,14,7,196,72,79,13.1195907592773,0,0.319999992847443,0.159999996423721,0.159999996423721,0.319999992847443,3.60999989509583,0.129999995231628,7.30000019073486,5.38000011444092,1.76999998092651,0.479999989271164,0.159999996423721,0.159999996423721,12.1199998855591,2.32999992370605,1.12000000476837,0.560000002384186,15.7299995422363,5.78000020980835,6.34000015258789,133,40.8499984741211,33.3300018310547,1.67999994754791,3.36999988555908,110,45.2700004577637,26.5200004577637,39.8600006103516,48,145,143,25.1299991607666,24.4699993133545,35.1399993896484,41.0499992370605,8.82999992370605,10.6700000762939,74.869109947644
Jordan Spence,24,473.850006103516,2,6,3,3,8,40,41,4.88000011444092,1.55999994277954,99,60,30,4,4,8,2,1,1,0,0,1,11,3,32,38,29,19.7437496185303,0.25,0.759999990463257,0.379999995231628,0.379999995231628,1.00999999046326,5.19000005722046,0.200000002980232,12.539999961853,7.59999990463257,3.79999995231628,0.509999990463257,0.509999990463257,1.00999999046326,0.25,0.129999995231628,1.38999998569489,0.379999995231628,4.05000019073486,4.80999994277954,3.67000007629395,94,58.9000015258789,52.6300010681152,2.52999997138977,2.27999997138977,103,52.2799987792969,26.6200008392334,20.4099998474121,64,69,54,54.2400016784668,34.189998626709,25.5799999237061,57.2000007629395,13.039999961853,11.8999996185303,45.7627118644068
Thomas Harley,34,465.450012207031,1,3,2,1,4,23.5300006866455,36,2.77999997138977,2.07999992370605,85,60,26,9,4,4,6,3,3,0,0,2,18,9,30,45,30,13.6897058486938,0.129999995231628,0.389999985694885,0.259999990463257,0.129999995231628,0.519999980926514,4.6399998664856,0.270000010728836,10.960000038147,7.73000001907349,3.34999990463257,1.1599999666214,0.519999980926514,0.519999980926514,0.769999980926514,0.259999990463257,2.3199999332428,1.1599999666214,3.86999988555908,5.80000019073486,3.86999988555908,78,52.9300003051758,44.7400016784668,2.19000005722046,2.71000003814697,115,59.5900001525879,22.2600002288818,19.0799999237061,79,99,38,67.5199966430664,32.3600006103516,29.3899993896484,52.4000015258789,14.8199996948242,10.0500001907349,32.4786324786325
Brad Hunt,50,762.650024414063,3,14,8,6,17,50,67,4.48000001907349,2.48000001907349,127,90,30,1,0,10,12,6,6,0,0,3,19,11,22,75,48,15.2530002593994,0.239999994635582,1.10000002384186,0.629999995231628,0.469999998807907,1.3400000333786,5.26999998092651,0.189999997615814,9.98999977111816,7.07999992370605,2.35999989509583,0.0799999982118607,0,0.790000021457672,0.939999997615814,0.239999994635582,1.49000000953674,0.870000004768372,1.73000001907349,5.90000009536743,3.77999997138977,146,50.9599990844727,50.75,2.67000007629395,2.59999990463257,135,48.0400009155273,36.4000015258789,32.2799987792969,109,137,81,57.3699989318848,33.6699981689453,30.6800003051758,52.3199996948242,10.6199998855591,11.4899997711182,42.6315789473684
Alec Martinez,26,508.049987792969,3,5,1,4,8,33.3300018310547,32,9.38000011444092,1.33000004291534,69,45,16,2,2,1,4,2,2,0,0,2,19,8,26,43,68,19.5403842926025,0.349999994039536,0.589999973773956,0.119999997317791,0.469999998807907,0.939999997615814,3.77999997138977,0.159999996423721,8.14999961853027,5.30999994277954,1.88999998569489,0.239999994635582,0.239999994635582,0.119999997317791,0.469999998807907,0.239999994635582,2.24000000953674,0.939999997615814,3.0699999332428,5.07999992370605,8.02999973297119,99,49.5099983215332,51.060001373291,2.82999992370605,2.72000002861023,115,53.7400016784668,27.3199996948242,24.7999992370605,67,91,77,46.5299987792969,33.189998626709,32.8300018310547,50.2700004577637,13.5799999237061,11.6899995803833,53.4722222222222
Jake Walman,51,715.216674804688,3,7,2,5,10,45.4500007629395,87,3.45000004768372,4.53000020980835,173,122,56,12,1,8,10,5,5,0,0,2,22,9,47,33,58,14.0238561630249,0.25,0.589999973773956,0.170000001788139,0.419999986886978,0.839999973773956,7.30000019073486,0.379999995231628,14.5100002288818,10.2299995422363,4.69999980926514,1.00999999046326,0.0799999982118607,0.670000016689301,0.839999973773956,0.170000001788139,1.85000002384186,0.759999990463257,3.94000005722046,2.76999998092651,4.86999988555908,158,50.2299995422363,44.9000015258789,1.85000002384186,2.26999998092651,119,42.9599990844727,31.0499992370605,33.6500015258789,102,122,104,49.5099983215332,31.1200008392334,27.1000003814697,53.4599990844727,9.97999954223633,13.25,50.4854368932039
Kyle Burroughs,42,543.333312988281,1,4,1,3,5,33.3300018310547,39,2.55999994277954,1.64999997615814,83,49,25,3,0,2,39,15,12,3,0,9,7,7,122,80,59,12.9365081787109,0.109999999403954,0.439999997615814,0.109999999403954,0.330000013113022,0.550000011920929,4.30999994277954,0.180000007152557,9.17000007629395,5.40999984741211,2.75999999046326,0.330000013113022,0,0.219999998807907,4.30999994277954,0.990000009536743,0.769999980926514,0.769999980926514,13.4700002670288,8.82999992370605,6.51999998092651,102,46.6500015258789,39.4700012207031,1.6599999666214,2.53999996185303,71,41.0400009155273,17.9300003051758,23.1000003814697,49,116,66,42.6100006103516,25.5100002288818,32.1300010681152,44.25,7.84000015258789,11.2600002288818,57.3913043478261
Ryan Murray,37,521.233337402344,0,4,1,3,4,21.0499992370605,26,0,1.00999999046326,45,33,13,3,1,2,2,1,1,0,0,3,8,4,32,29,41,14.0873870849609,0,0.46000000834465,0.119999997317791,0.349999994039536,0.46000000834465,2.99000000953674,0.119999997317791,5.17999982833862,3.79999995231628,1.5,0.349999994039536,0.119999997317791,0.230000004172325,0.230000004172325,0.349999994039536,0.920000016689301,0.46000000834465,3.6800000667572,3.33999991416931,4.71999979019165,103,45.8699989318848,39.5800018310547,2.19000005722046,3.33999991416931,88,46.0699996948242,18.9500007629395,23.9599990844727,36,86,72,33.3300018310547,30.5,33.7299995422363,47.4900016784668,10.1300001144409,11.8599996566772,66.6666666666667
Colton White,27,357.833343505859,0,4,1,3,4,23.5300006866455,18,0,1.02999997138977,45,30,13,4,4,5,8,4,4,0,0,1,10,1,24,70,14,13.2530860900879,0,0.670000016689301,0.170000001788139,0.5,0.670000016689301,3.01999998092651,0.170000001788139,7.55000019073486,5.03000020980835,2.1800000667572,0.670000016689301,0.670000016689301,0.839999973773956,1.3400000333786,0.170000001788139,1.67999994754791,0.170000001788139,4.01999998092651,11.7399997711182,2.34999990463257,55,45.3199996948242,50,2.84999990463257,2.84999990463257,71,56.3499984741211,14.5799999237061,15.8900003433228,40,80,57,41.2400016784668,26.3299999237061,34.3699989318848,43.3699989318848,11.8999996185303,9.22000026702881,58.7628865979381
Casey Fitzgerald,36,604.166687011719,0,6,3,3,6,30,41,0,1.5900000333786,67,50,17,3,1,1,36,8,3,4,1,9,17,13,86,48,35,16.7824077606201,0,0.600000023841858,0.300000011920929,0.300000011920929,0.600000023841858,4.07000017166138,0.159999996423721,6.65000009536743,4.96999979019165,1.69000005722046,0.300000011920929,0.100000001490116,0.100000001490116,3.57999992370605,0.889999985694885,1.69000005722046,1.28999996185303,8.53999996185303,4.76999998092651,3.48000001907349,131,45.0400009155273,31.25,1.99000000953674,4.36999988555908,94,41.7799987792969,22.1599998474121,31.2600002288818,84,115,78,51.8499984741211,27.8099994659424,33.7700004577637,45.1599998474121,9.34000015258789,13.0100002288818,48.1481481481481
